date,open,high,low,close,volume,pct,ma5,ma10,ma20,ma60,ma120,ma250
2021-04-26,3484.107,3497.121,3438.572,3441.166,27697077100,-0.949868256151265,3465.2638000000006,3444.2665,3451.8023500000004,3488.332366666667,3454.554491666667,3298.262816
2021-04-27,3440.091,3443.854,3417.265,3442.611,25303239300,0.04199158076070297,3459.1974,3448.8805999999995,3452.1681000000003,3485.30525,3456.371808333334,3300.75352
2021-04-28,3432.161,3457.068,3423.325,3457.068,24738112000,0.41994288637317023,3456.025,3452.9153000000006,3452.1876500000008,3483.432566666667,3458.3047083333336,3303.227812
2021-04-29,3458.082,3478.228,3447.588,3474.901,27663138700,0.5158417479783406,3457.9824,3460.5065999999997,3453.8370999999997,3481.7919000000006,3460.0032666666666,3305.717204
2021-04-30,3468.302,3469.087,3426.902,3446.856,31266035400,-0.807073352593346,3452.5204,3462.5303999999996,3452.8633,3480.8199000000004,3461.415066666667,3308.196576
2021-05-06,3446.074,3471.24,3426.849,3441.283,31042419200,-0.16168357482878593,3452.5438000000004,3458.9038,3450.7078500000002,3480.1234666666664,3462.42465,3310.5857880000003
2021-05-07,3446.407,3457.892,3416.776,3418.874,35378538900,-0.6511815506019203,3447.7964,3453.4968999999996,3447.5032,3478.6832999999997,3463.313941666667,3312.907288
2021-05-10,3423.59,3429.736,3401.935,3427.991,37417088400,0.26666674466506723,3441.9809999999998,3449.0029999999997,3444.9214500000003,3476.9217333333336,3463.7660833333334,3315.385136
2021-05-11,3406.598,3448.096,3384.697,3441.845,35093411200,0.4041434181128123,3435.3697999999995,3446.6760999999997,3442.88595,3475.664016666667,3464.4468833333335,3317.890536
2021-05-12,3429.754,3466.371,3428.394,3462.751,31144454700,0.6074067832804841,3438.5487999999996,3445.5346,3443.4896500000004,3475.0122166666665,3465.45145,3320.501444
2021-05-13,3432.138,3448.017,3418.385,3429.536,31932532700,-0.9592084443842519,3436.1994,3444.3716,3444.3190499999996,3473.8989333333334,3466.2085916666665,3322.92982
2021-05-14,3436.092,3490.644,3422.565,3490.376,33698230900,1.7740009144094238,3450.4998,3449.1481,3449.01435,3473.19775,3467.7108500000004,3325.4509960000005
2021-05-17,3490.409,3530.506,3490.144,3517.616,32213596900,0.7804316784208787,3468.4248,3455.2029,3454.0590999999995,3471.7665333333334,3469.1329083333335,3328.0089
2021-05-18,3520.649,3529.014,3510.862,3529.014,27130855800,0.3240262723390064,3485.8586000000005,3460.6142,3460.5604,3469.6653,3470.7088999999996,3330.638864
2021-05-19,3521.11,3521.11,3503.815,3510.965,27832111700,-0.511445973294522,3495.5014,3467.0251,3464.7777499999997,3466.9254333333333,3472.07275,3333.101348
2021-05-20,3500.877,3517.74,3486.066,3506.944,32600933300,-0.1145269178131958,3510.983,3473.5912,3466.2475,3463.7717,3473.27155,3335.5499160000004
2021-05-21,3510.835,3518.377,3479.674,3486.557,28382628500,-0.5813323509015311,3510.2191999999995,3480.3595,3466.9282,3461.1735666666664,3474.1784666666663,3337.92992
2021-05-24,3486.271,3498.304,3469.875,3497.282,28950924200,0.30761005771597905,3506.1524,3487.2886,3468.1458,3458.85565,3474.8684,3340.3268479999997
2021-05-25,3502.539,3584.577,3502.443,3581.342,34124112700,2.4035808379192725,3516.618,3501.2383,3473.9572,3459.14335,3476.3560583333333,3343.170848
2021-05-26,3586.839,3603.488,3585.37,3593.357,34198028800,0.3354887637092352,3533.0964,3514.2989000000002,3479.9167500000003,3459.2818666666662,3478.2813083333335,3346.07044
2021-05-27,3585.734,3626.358,3579.26,3608.851,30955148600,0.43118454414632357,3553.4778000000006,3532.2304000000004,3488.3010000000004,3460.944716666667,3480.273958333333,3349.004172
2021-05-28,3610.767,3622.18,3582.358,3600.784,34920883000,-0.2235337507699775,3576.3232000000003,3543.2712,3496.20965,3461.7677833333337,3481.8779333333337,3351.813004
2021-05-31,3600.07,3615.657,3580.652,3615.477,33152377000,0.40805002466128837,3599.9622000000004,3553.0573000000004,3504.1301,3463.549216666667,3483.742283333333,3354.73996
2021-06-01,3608.598,3626.074,3581.912,3624.714,35281141300,0.25548496090557204,3608.6366000000003,3562.6273,3511.6207500000005,3464.3460333333333,3485.1820833333336,3357.76712
2021-06-02,3626.328,3629.29,3584.596,3597.138,34855842000,-0.7607772640820798,3609.3928,3571.2445999999995,3519.13485,3465.9067999999997,3486.413391666667,3360.9006120000004
2021-06-03,3595.422,3618.507,3584.205,3584.212,35423303100,-0.3593412318348643,3604.465,3578.9714,3526.2812999999996,3467.277216666667,3487.5973583333334,3363.9655799999996
2021-06-04,3565.472,3618.8,3561.891,3591.845,33089303800,0.21296173329032886,3602.6771999999996,3589.5002,3534.9298499999995,3470.1177333333335,3488.8245583333337,3366.9467720000002
2021-06-07,3597.141,3600.376,3581.899,3599.541,30371867700,0.21426314331494112,3599.4900000000002,3599.7261,3543.50735,3474.1218833333332,3490.3490333333334,3369.9977200000003
2021-06-08,3598.753,3621.523,3563.25,3580.106,30449147000,-0.5399299521800072,3590.5684,3599.6025,3550.4204,3477.828033333333,3491.7651083333335,3372.9332560000003
2021-06-09,3576.802,3598.708,3572.636,3591.397,29832329600,0.31538172333445136,3589.4202000000005,3599.4065,3556.8527000000004,3480.404133333333,3493.593716666667,3375.88944
2021-06-10,3587.528,3624.343,3584.133,3610.859,31817480800,0.5419061161993532,3594.7496,3599.6072999999997,3565.9188500000005,3483.0338166666666,3495.5735750000003,3378.671152
2021-06-11,3614.113,3614.404,3587.149,3589.748,36055497000,-0.5846531254751208,3594.3301999999994,3598.5036999999998,3570.8874499999997,3485.86385,3497.594883333333,3381.344552
2021-06-15,3587.466,3592.947,3547.187,3556.559,34916856600,-0.9245495784105162,3585.7338000000004,3592.6119,3572.8346000000006,3487.694283333333,3499.156875,3383.877304
2021-06-16,3556.714,3561.092,3513.559,3518.329,31259730600,-1.0749153887226415,3573.3784,3581.9734000000003,3572.30035,3488.9072499999997,3500.4160083333336,3386.273616
2021-06-17,3508.317,3534.198,3507.354,3525.604,27722991800,0.20677429541124948,3560.2198000000003,3574.8199999999997,3573.0323000000003,3489.949516666667,3501.73785,3388.6528359999998
2021-06-18,3520.497,3535.622,3503.183,3525.097,29670858500,-0.014380514657907906,3543.0674,3568.9085,3573.93995,3491.95675,3502.7397166666665,3391.00214
2021-06-21,3515.501,3540.296,3504.008,3529.183,28089827700,0.1159117039899904,3530.9544,3562.6423000000004,3576.07125,3493.385816666667,3503.8587749999997,3393.294424
2021-06-22,3539.788,3560.195,3536.812,3557.412,30753639900,0.7998735118014411,3531.125,3558.4294,3579.0777500000004,3495.8175333333334,3504.9991333333332,3395.74906
2021-06-23,3559.399,3577.466,3549.848,3566.22,31070951800,0.24759572408257213,3540.7032,3557.0408,3578.3216500000003,3499.13685,3506.74445,3398.330352
2021-06-24,3568.576,3570.487,3548.816,3566.654,33544075400,0.012169748361023913,3548.9132,3554.5665,3576.9865,3502.521216666667,3508.280566666667,3400.9180039999997
2021-06-25,3567.377,3614.298,3564.52,3607.562,34608783200,1.1469573443344983,3565.4062,3554.2368,3576.92205,3505.675133333333,3510.3176416666665,3403.788128
2021-06-28,3612.247,3614.357,3594.217,3606.372,32127497400,-0.0329862660711,3580.8439999999996,3555.8992,3577.2014499999996,3508.5264,3512.0660500000004,3406.48662
2021-06-29,3601.677,3601.827,3570.525,3573.178,30607117800,-0.920426400826091,3583.9971999999993,3557.5611,3575.0865,3510.468083333333,3513.531825,3409.0358400000005
2021-06-30,3572.624,3594.119,3569.501,3591.197,26816281800,0.5042849810448891,3588.9926,3564.8478999999998,3573.4106499999994,3512.9561666666664,3515.299833333333,3411.643368
2021-07-01,3600.546,3607.705,3573.937,3588.782,29188319200,-0.06724777281781336,3593.4182,3571.1657,3572.99285,3514.997,3516.752575,3414.12796
2021-07-02,3569.892,3569.892,3514.339,3518.76,29194554800,-1.951135510599411,3575.6578,3570.532,3569.72025,3515.5697999999998,3517.133333333333,3416.341912
2021-07-05,3516.923,3534.322,3510.578,3534.322,28809483700,0.442258068183099,3561.2478,3571.0459,3566.8441,3516.4257166666666,3517.3947,3418.59672
2021-07-06,3533.13,3538.347,3496.928,3530.259,31407021100,-0.11495839937617491,3552.6639999999998,3568.3306,3563.38,3517.2696,3517.4078833333338,3420.799552
2021-07-07,3508.59,3557.879,3504.472,3553.716,31883918900,0.6644554974578387,3545.1678,3567.0802000000003,3562.0605000000005,3518.4556166666666,3517.4315416666664,3423.168352
2021-07-08,3557.218,3558.677,3521.058,3525.504,35087785700,-0.7938732301624563,3532.5122,3562.9652,3558.76585,3519.702733333333,3517.0090333333337,3425.331672
2021-07-09,3512.233,3529.31,3485.054,3524.088,34988431700,-0.04016447010128932,3533.5778,3554.6178,3554.4273000000003,3521.555066666667,3516.6255333333334,3427.3241
2021-07-12,3545.198,3565.032,3527.393,3547.836,40363955800,0.6738764752753035,3536.2805999999996,3548.7642,3552.3317,3524.0778333333337,3516.761683333333,3429.1531680000003
2021-07-13,3547.59,3567.481,3542.815,3566.523,36241671100,0.5267154400597995,3543.5334000000003,3548.0987,3552.8298999999997,3526.574533333333,3516.413216666667,3430.808008
2021-07-14,3560.828,3560.828,3525.494,3528.501,37222172200,-1.0660803252916073,3538.4904,3541.8291000000004,3553.3385000000003,3528.7330833333335,3515.828625,3431.5904880000003
2021-07-15,3519.063,3565.935,3514.258,3564.59,36325916400,1.0227855964898502,3546.3076,3539.4099,3555.2877999999996,3531.0326166666664,3515.817666666667,3432.4675
2021-07-16,3559.526,3565.999,3537.729,3539.304,36601477900,-0.7093662945808599,3549.3508,3541.4643000000005,3555.9981500000004,3532.0618666666664,3515.59205,3433.010956
2021-07-19,3530.493,3544.879,3506.342,3539.123,33676094600,-0.005113999814654324,3547.6082,3541.9444000000003,3556.4951499999997,3533.1648666666665,3515.1162083333334,3433.365072
2021-07-20,3515.072,3538.636,3509.192,3536.791,29378059400,-0.06589203031371893,3541.6618000000003,3542.5976,3555.4640999999997,3534.2292166666666,3514.869625,3433.978948
2021-07-21,3543.053,3569.09,3543.053,3562.661,33897874800,0.7314540214561793,3548.4938,3543.4921000000004,3555.28615,3535.855,3514.6993666666667,3434.456448
2021-07-22,3563.661,3576.473,3558.293,3574.734,38106705400,0.3388759132569641,3550.5225999999993,3548.4150999999997,3555.69015,3537.5311333333334,3514.311616666667,3435.0969080000004
2021-07-23,3571.715,3571.854,3541.51,3550.396,44642124600,-0.6808338746323472,3552.7409999999995,3551.0459,3552.83185,3539.351633333333,3513.842,3435.8532760000003
2021-07-26,3538.014,3538.014,3424.742,3467.441,44288220300,-2.3364999284586907,3538.4046000000003,3543.0063999999998,3545.8853000000004,3539.7654666666667,3512.5353583333335,3436.882644
2021-07-27,3467.447,3483.874,3380.276,3381.183,46907544300,-2.4876558822486072,3507.2830000000004,3524.4724,3536.2855500000005,3538.500716666667,3510.9666416666664,3437.5508600000003
2021-07-28,3355.819,3385.536,3312.721,3361.59,39582541900,-0.5794717411036321,3467.0688,3507.7813,3524.8052000000002,3536.6122,3509.20205,3437.7406240000005
2021-07-29,3403.838,3416.607,3382.571,3411.724,34456942800,1.491377592151344,3434.4667999999997,3492.4947,3515.9523,3536.026666666666,3508.423283333333,3438.10394
2021-07-30,3398.196,3404.881,3370.451,3397.357,38144095600,-0.42110674837707585,3403.8589999999995,3478.3,3509.8821500000004,3535.2945666666665,3507.7090166666667,3438.360712
2021-08-02,3385.69,3464.291,3367.643,3464.285,43292787100,1.970001975064739,3403.2277999999997,3470.8162,3506.3803,3536.051416666667,3507.3673583333334,3438.917412
2021-08-03,3446.784,3470.657,3435.462,3447.991,40069808100,-0.4703423650190386,3416.5894,3461.9362,3502.2669,3536.3847499999997,3506.653241666667,3439.922304
2021-08-04,3442.937,3477.597,3440.784,3477.219,34874421800,0.8476820270122642,3439.7152,3453.392,3498.44205,3536.9743166666667,3506.3191666666667,3441.010272
2021-08-05,3461.719,3486.157,3449.389,3466.549,34843692200,-0.3068544144041563,3450.6802,3442.5735,3495.4943,3537.037616666667,3506.0249166666667,3441.964628
2021-08-06,3465.484,3466.39,3436.932,3458.228,33682440000,-0.24003699356334174,3462.8544,3433.3567000000003,3492.2012999999997,3537.5158166666665,3505.707375,3442.6193319999998
2021-08-09,3441.75,3502.841,3438.703,3494.635,34991009400,1.052764595046951,3468.9244,3436.0760999999998,3489.5412499999998,3537.5868,3505.392275,3443.450584
2021-08-10,3488.664,3529.931,3477.064,3529.931,34511299200,1.0100053367519068,3485.3124,3450.9509,3487.71165,3537.7920499999996,3504.7792916666667,3444.33028
2021-08-11,3527.109,3544.094,3524.044,3532.621,38378355400,0.07620545557405212,3496.3928,3468.054,3487.9176500000003,3537.8521666666666,3503.758733333333,3444.9889000000003
2021-08-12,3522.724,3538.396,3513.446,3524.737,38107459300,-0.22317706881095356,3508.0304000000006,3479.3553,3485.925,3538.0817,3502.5035666666668,3445.601096
2021-08-13,3514.467,3540.08,3500.8,3516.299,37818728200,-0.23939374767536492,3519.6446000000005,3491.2495000000004,3484.7747499999996,3538.237616666667,3501.0046583333333,3446.1560320000003
2021-08-16,3514.345,3537.85,3510.898,3517.345,39109972100,0.0297471858906162,3524.1866,3496.5555,3483.6858500000003,3538.75075,3499.9621583333333,3446.67956
2021-08-17,3512.109,3531.725,3438.123,3446.976,42288580400,-2.0006283148226722,3507.5955999999996,3496.454,3479.1951,3537.912316666667,3498.383983333333,3447.051324
2021-08-18,3442.347,3487.436,3437.691,3485.286,38920375600,1.1114089567203278,3498.1286,3497.2607,3475.3263500000003,3536.311383333333,3497.727366666667,3447.47546
2021-08-19,3475.298,3480.46,3446.015,3465.555,38238303100,-0.56612283755193,3486.2922,3497.1612999999998,3469.8674,3534.1813500000003,3496.7316083333335,3447.97652
2021-08-20,3442.506,3453.153,3394.972,3427.334,39113691800,-1.1028825108820972,3468.4991999999997,3494.0719,3463.7142999999996,3531.156066666667,3496.050391666666,3448.4087919999997
2021-08-23,3436.796,3481.254,3436.671,3477.132,38472744000,1.4529660663361144,3460.4566,3492.3216,3464.1988499999998,3529.0952,3495.431491666667,3449.0344160000004
2021-08-24,3482.266,3522.697,3481.141,3514.471,43023646300,1.07384476631891,3473.9556000000002,3490.7756,3470.86325,3527.411766666666,3495.4804916666667,3449.651904
2021-08-25,3517.915,3540.395,3510.066,3540.384,45004701900,0.7373229143162741,3484.9752,3491.5519,3479.8029500000002,3526.0062666666668,3495.1761500000002,3450.058236
2021-08-26,3537.314,3537.316,3499.453,3501.664,50290314700,-1.0936666757052294,3492.197,3489.2445999999995,3484.2999499999996,3524.415033333333,3495.1609166666667,3450.260536
2021-08-27,3494.418,3530.193,3493.375,3522.157,45534590600,0.5852360477761387,3511.1616000000004,3489.8304,3490.53995,3523.3807833333335,3495.3289999999997,3450.716648
2021-08-30,3535.073,3539.494,3512.993,3528.151,51278571600,0.17017980743050387,3521.3654,3490.911,3493.73325,3522.3192166666663,3496.218475,3451.3736559999998
2021-08-31,3519.025,3543.94,3496.389,3543.94,52420505600,0.44751485976648464,3527.2592000000004,3500.6074,3498.5307000000003,3521.392533333333,3497.757208333334,3452.0266840000004
2021-09-01,3543.866,3582.324,3514.674,3567.101,66727630500,0.6535381524517936,3532.6025999999997,3508.7888999999996,3503.0248,3521.1757833333336,3499.501908333333,3452.752536
2021-09-02,3559.903,3597.366,3557.677,3597.043,57268403900,0.8393931094185403,3551.6784,3521.9377,3509.5495,3521.2698833333334,3500.8370083333334,3453.646396
2021-09-03,3602.742,3613.948,3569.399,3581.734,61453235300,-0.42559958276841003,3563.5938,3537.3777,3515.7248,3520.7844666666665,3501.9091416666665,3454.6543759999995
2021-09-06,3580.141,3626.287,3580.141,3621.859,52171327600,1.1202674458795636,3582.3354,3551.8504000000003,3522.0860000000002,3521.31965,3503.59175,3455.74136
2021-09-07,3621.71,3681.925,3615.144,3676.587,54772187500,1.511047227404494,3608.8648000000003,3568.0620000000004,3529.4187999999995,3523.320116666667,3505.5072,3456.8324800000005
2021-09-08,3673.402,3695.32,3661.0,3675.187,58643619300,-0.03807879427305538,3630.482,3581.5422999999996,3536.5471,3525.9344166666665,3507.420833333333,3457.950516
2021-09-09,3666.825,3693.45,3662.163,3693.13,60481033000,0.48822005519719713,3649.6994,3600.6889,3544.9667500000005,3528.7265166666666,3509.338016666667,3459.080608
2021-09-10,3691.186,3722.873,3681.642,3703.11,63520043300,0.27023148386329243,3673.9746,3618.7841999999996,3554.3073000000004,3531.6934000000006,3511.825075,3460.27384
2021-09-13,3699.253,3716.832,3692.816,3715.372,55748401900,0.33112707967086763,3692.6771999999996,3637.5063,3564.2086499999996,3534.79655,3514.091183333333,3461.595404
2021-09-14,3709.634,3723.845,3655.634,3662.602,56495238600,-1.4203153816091607,3689.8801999999996,3649.3725,3574.98995,3536.549716666667,3516.1836249999997,3462.824344
2021-09-15,3651.158,3677.527,3638.323,3656.223,47497000100,-0.17416579797641107,3686.0873999999994,3658.2846999999992,3583.5368000000003,3538.0497666666665,3518.5933083333334,3464.278872
2021-09-16,3664.841,3677.92,3606.728,3607.092,54674147400,-1.3437637693324511,3668.8797999999997,3659.2896,3590.6136500000002,3538.7237333333333,3520.6224749999997,3465.4415719999997
2021-09-17,3595.272,3620.958,3569.271,3613.966,51685021000,0.19056902346821225,3651.0510000000004,3662.5128000000004,3599.9452499999998,3538.830466666667,3522.2528,3466.878924
2021-09-22,3563.207,3629.454,3560.503,3628.49,47229605300,0.40188535254619406,3633.6746,3663.1758999999997,3607.51315,3539.1991,3523.8627500000002,3468.453592
2021-09-23,3651.266,3670.954,3632.282,3642.22,53499548600,0.3783943182976923,3629.5981999999995,3659.7392,3613.9006,3540.3498000000004,3525.4089416666666,3469.981088
2021-09-24,3637.868,3651.429,3607.792,3613.067,50730477200,-0.800418426124716,3620.9669999999996,3653.5271999999995,3617.53475,3540.7142999999996,3526.8352333333332,3471.3181
2021-09-27,3625.96,3640.808,3559.915,3582.831,51080279500,-0.8368513509436681,3616.1148000000003,3642.4973000000005,3621.5931000000005,3540.615116666667,3527.8060583333336,3472.466704
2021-09-28,3577.886,3610.917,3568.819,3602.218,44416880700,0.5411084139888223,3613.7651999999994,3632.4080999999996,3625.59615,3542.006083333333,3528.787941666667,3473.73988
2021-09-29,3573.518,3573.518,3518.048,3536.294,45251115100,-1.83009468055515,3595.326,3614.5002999999997,3626.0032999999994,3542.03895,3529.2323333333334,3474.803316
2021-09-30,3541.928,3572.426,3541.928,3568.167,39562962600,0.9013108073027798,3580.5153999999993,3605.0568,3627.2146499999994,3542.6707499999998,3529.9701750000004,3475.7236239999997
2021-10-08,3609.087,3612.554,3571.734,3592.167,40716114800,0.6726142582452077,3576.3354,3598.6512000000002,3628.4679499999997,3543.3116000000005,3530.883608333333,3476.824552
2021-10-11,3600.357,3614.699,3586.749,3591.709,39436115900,-0.012749964018932136,3578.111,3597.1129,3628.2012499999996,3544.4150166666664,3532.058875,3478.09418
2021-10-12,3581.297,3583.639,3515.141,3546.936,40539374800,-1.2465653537076515,3567.0546000000004,3590.4099,3626.46135,3544.7958166666667,3533.1754416666668,3479.1630800000003
2021-10-13,3543.492,3569.133,3515.648,3561.762,32505066700,0.4179945733444379,3572.1481999999996,3583.7371,3623.4565000000002,3545.0279166666664,3534.552875,3480.517424
2021-10-14,3555.109,3569.686,3547.182,3558.28,29496919600,-0.09776060275784593,3570.1708,3575.3431000000005,3617.54115,3544.890533333333,3535.732533333334,3481.872872
2021-10-15,3551.987,3578.766,3542.693,3572.366,32029298400,0.3958654181233534,3566.2106,3571.2729999999997,3612.4001,3545.6216166666663,3537.17735,3483.292196
2021-10-18,3571.048,3571.048,3539.478,3568.138,34095061600,-0.11835293472169939,3561.4964,3569.8036999999995,3606.1504999999997,3545.68075,3538.356683333333,3484.667312
2021-10-19,3562.296,3596.788,3560.622,3593.153,33419765200,0.7010659341090575,3570.7398000000003,3568.8972000000003,3600.652649999999,3546.578233333333,3539.3200500000003,3486.167716
2021-10-20,3583.236,3596.05,3574.296,3587.001,34424500800,-0.17121452941190052,3575.7875999999997,3573.9679000000006,3594.2341,3547.3762,3540.270533333334,3487.4274159999995
2021-10-21,3590.05,3610.96,3576.355,3594.783,35231086700,0.21695003709225613,3583.0881999999997,3576.6295,3590.8431500000006,3548.3427333333334,3541.285975,3488.372688
2021-10-22,3594.746,3607.578,3578.76,3582.604,35315720300,-0.3387965281909988,3585.1358,3575.6731999999997,3587.1622,3548.675116666667,3542.265058333333,3489.264104
2021-10-25,3574.263,3611.091,3564.206,3609.863,32119681600,0.7608711428893633,3593.4808,3577.4885999999997,3587.30075,3549.2606,3543.3958666666667,3490.3404439999995
2021-10-26,3612.833,3625.016,3589.706,3597.638,33727829100,-0.3386555113033318,3594.3777999999998,3582.5588,3586.48435,3550.0479666666665,3544.6998,3491.402264
2021-10-27,3589.857,3589.857,3553.128,3562.305,35062094000,-0.9821165998357806,3589.4386,3582.6131,3583.1750999999995,3551.629033333333,3545.6972499999997,3492.3060519999995
2021-10-28,3548.702,3552.042,3509.487,3518.417,37817166600,-1.2320112960569007,3574.1653999999994,3578.6267999999995,3576.9849499999996,3553.9162666666666,3546.2084916666663,3493.129052
2021-10-29,3519.328,3547.336,3502.801,3547.336,35880937700,0.821932135957737,3567.1118,3576.1238,3573.6983999999998,3557.0120333333334,3546.812116666667,3494.005984
2021-11-01,3530.396,3556.59,3519.29,3544.48,38225132500,-0.08051112158531382,3554.0352,3573.7580000000003,3571.78085,3559.2246333333333,3547.62565,3494.883804
2021-11-02,3543.383,3559.048,3477.664,3505.628,41756317300,-1.096126935403774,3535.6332,3565.0055,3566.9513500000003,3561.02915,3548.1618583333334,3495.656312
2021-11-03,3501.105,3512.609,3480.488,3498.537,30660766900,-0.20227474221452546,3522.8796,3556.1591,3565.0635,3561.6000166666663,3548.8257166666667,3496.538472
2021-11-04,3505.894,3527.952,3503.006,3526.866,31944082900,0.8097384706807542,3524.5694000000003,3549.3674,3562.9984500000005,3562.9146000000005,3549.649675,3497.64146
2021-11-05,3520.207,3525.872,3491.457,3491.568,35453356500,-1.0008319000495036,3513.4158,3540.2637999999997,3557.9685000000004,3563.15375,3550.064033333333,3498.590468
2021-11-08,3491.971,3507.274,3484.24,3498.631,29818372200,0.20228733909806174,3504.246,3529.1406,3553.3146,3563.68845,3550.363033333333,3499.50804
2021-11-09,3507.108,3514.951,3489.043,3507.002,28731598900,0.23926501537316902,3504.5208,3520.077,3551.3178999999996,3564.50135,3551.0085833333337,3500.4451400000003
2021-11-10,3498.945,3498.945,3448.438,3492.462,30703070800,-0.4145991362422885,3503.3057999999996,3513.0927,3547.8528999999994,3564.465133333333,3551.0259666666666,3501.5168559999997
2021-11-11,3486.451,3534.199,3482.829,3532.786,32208795700,1.1546009663097268,3504.4898000000003,3514.5296000000003,3546.5782,3564.5127166666666,3551.152383333333,3502.74752
2021-11-12,3534.151,3543.648,3527.39,3539.1,30868335400,0.17872579884543605,3513.9962,3513.7059999999997,3544.9149000000007,3564.6207,3551.2364333333335,3503.819624
2021-11-15,3542.903,3550.444,3521.292,3533.303,31301761200,-0.16379870588567602,3520.9305999999997,3512.5883000000003,3543.17315,3564.7634666666663,3551.4225833333335,3504.843076
2021-11-16,3530.458,3549.765,3517.807,3521.787,31039990900,-0.32592732635723376,3523.8875999999996,3514.2042,3539.6048500000006,3564.8549333333335,3551.5462749999997,3505.649692
2021-11-17,3518.565,3537.513,3513.523,3537.366,27673567100,0.44236065383853607,3532.8684000000003,3518.0870999999997,3537.1231,3565.188616666667,3551.9696833333337,3506.5505200000002
2021-11-18,3531.492,3537.976,3513.114,3520.711,31242692700,-0.4708305558429715,3530.4534,3517.4716,3533.4195,3566.4175333333333,3552.164925,3507.138428
2021-11-19,3519.276,3561.913,3517.651,3560.373,31798997600,1.126533816606945,3534.708,3524.3521,3532.30795,3567.6689833333335,3551.9901833333333,3507.939324
2021-11-22,3562.763,3585.188,3562.751,3582.08,33000938500,0.6096833112710254,3544.4633999999996,3532.697,3530.9188000000004,3569.6110666666664,3551.896208333333,3508.898832
2021-11-23,3580.506,3598.375,3577.361,3589.089,36001159300,0.19566843844915915,3557.9237999999996,3540.9057000000003,3530.4913499999993,3572.306983333334,3551.731525,3509.9004720000003
2021-11-24,3590.019,3602.735,3575.288,3592.703,33677524600,0.10069407585044932,3568.9911999999995,3550.9298000000003,3532.0112500000005,3574.2331666666664,3551.6641833333333,3511.030864
2021-11-25,3593.388,3597.148,3579.533,3584.179,30645151800,-0.23725868795722027,3581.6848,3556.0690999999997,3535.29935,3575.3949666666667,3551.403366666667,3511.9797040000003
2021-11-26,3576.114,3576.114,3554.88,3564.089,30100006600,-0.5605188803349481,3582.428,3558.568,3536.137,3575.79005,3550.898158333333,3512.87648
2021-11-29,3528.672,3563.677,3526.355,3562.697,33361833100,-0.03905626374649529,3578.5513999999994,3561.5074,3537.04785,3576.8072666666662,3550.6111499999997,3513.7380559999997
2021-11-30,3570.747,3582.115,3546.362,3563.887,34918793800,0.03340166171863501,3573.511,3565.7174,3539.9608,3577.5027666666665,3550.441775,3514.541252
2021-12-01,3561.886,3576.885,3558.691,3576.885,32987351700,0.3647141449770963,3570.3474,3569.6693,3543.8782,3578.3150000000005,3550.317108333333,3515.337884
2021-12-02,3573.247,3586.867,3567.137,3573.836,35404152400,-0.08524176762743085,3568.2788,3574.9818,3546.2267000000006,3578.8132666666666,3550.1029,3515.975268
2021-12-03,3576.45,3608.47,3573.214,3607.432,37755104800,0.9400543281784524,3576.9474,3579.6877,3552.0198999999993,3579.48545,3550.3306166666666,3516.793704
2021-12-06,3615.236,3626.126,3586.805,3589.306,41867674300,-0.5024626936834808,3582.2692,3580.4103000000005,3556.5536500000003,3579.3565000000003,3550.3131916666666,3517.7016200000003
2021-12-07,3611.217,3614.223,3572.569,3595.088,40384259400,0.16108963682672783,3588.5094,3581.0101999999997,3560.95795,3579.5790666666667,3550.1817666666666,3518.60304
2021-12-08,3602.824,3637.715,3591.986,3637.568,36103665700,1.1816122442621646,3600.6459999999997,3585.4966999999997,3568.2132500000007,3579.840883333333,3550.580266666667,3519.5200839999998
2021-12-09,3641.158,3688.397,3638.702,3673.041,43191815700,0.9751845188873398,3620.487,3594.3829000000005,3575.226,3579.781783333333,3551.55095,3520.645228
2021-12-10,3654.368,3667.855,3651.353,3666.348,41998880100,-0.1822195831737261,3632.2702,3604.6088000000004,3581.5883999999996,3579.634466666667,3552.784441666666,3521.5028679999996
2021-12-13,3686.937,3708.942,3678.058,3681.082,42409200900,0.40187128990483156,3650.6254,3616.4473000000007,3588.9773499999997,3579.433666666667,3554.0800916666662,3522.4296719999998
2021-12-14,3669.807,3671.678,3654.656,3661.525,36217193400,-0.5312840083431913,3663.9128000000005,3626.2110999999995,3595.96425,3578.7405833333332,3555.2169916666667,3523.307228
2021-12-15,3655.049,3668.402,3645.243,3647.63,37747766700,-0.37948668928929896,3665.9252,3633.2856,3601.47745,3577.61155,3556.2040500000003,3524.119424
2021-12-16,3648.927,3675.016,3644.665,3675.016,38132950700,0.7507888683885078,3666.3201999999997,3643.4036,3609.1927000000005,3577.8184499999998,3557.1840833333335,3525.1530719999996
2021-12-17,3670.258,3673.654,3631.661,3632.364,40848783700,-1.1605935865313222,3659.5234000000005,3645.8968,3612.79225,3577.4208,3557.7352833333334,3526.0418200000004
2021-12-20,3620.037,3643.954,3589.36,3593.602,42385141000,-1.0671287348955172,3642.0274000000004,3646.3264000000004,3613.3683499999997,3577.1959666666667,3557.95985,3526.928372
2021-12-21,3591.452,3627.088,3591.452,3625.125,40818434800,0.8771978644268374,3634.7474,3649.3301,3615.1701500000004,3577.38195,3558.106208333333,3527.9357680000003
